$id,$permissions,$createdAt,$updatedAt,userId,isActive,createdAt,updatedAt,balance,escrow,totalEarned,totalSpent,requiresFunding
69381fcb001263e45bd3,"[""read(\""user:69381f9d0018f7764375\"")"",""update(\""user:69381f9d0018f7764375\"")"",""delete(\""user:69381f9d0018f7764375\"")""]",2025-12-09T13:10:19.716+00:00,2025-12-09T13:10:19.716+00:00,69381f9d0018f7764375,null,null,2025-12-09T13:10:35.294+00:00,0,0,0,0,null
69383b16000d86c8869a,"[""read(\""user:69383adf0019494b3121\"")"",""update(\""user:69383adf0019494b3121\"")"",""delete(\""user:69383adf0019494b3121\"")""]",2025-12-09T15:07:02.602+00:00,2025-12-09T15:07:02.602+00:00,69383adf0019494b3121,null,null,2025-12-09T15:07:02.216+00:00,0,0,0,0,null
69386a230016e3deede4,"[""read(\""user:693869ed0007fb369a51\"")"",""update(\""user:693869ed0007fb369a51\"")"",""delete(\""user:693869ed0007fb369a51\"")""]",2025-12-09T18:27:47.702+00:00,2025-12-09T18:27:47.702+00:00,693869ed0007fb369a51,null,null,2025-12-09T18:27:47.367+00:00,0,0,0,0,null
69386aea0026c4567475,"[""read(\""user:69382a1f0000c34ad6da\"")"",""update(\""user:69382a1f0000c34ad6da\"")"",""delete(\""user:69382a1f0000c34ad6da\"")""]",2025-12-09T18:31:06.903+00:00,2025-12-09T18:31:06.903+00:00,69382a1f0000c34ad6da,null,null,2025-12-09T18:31:06.620+00:00,0,0,0,0,null
69387231001d8a4451a9,"[""read(\""user:6936dc2a0005b1131bc1\"")"",""update(\""user:6936dc2a0005b1131bc1\"")"",""delete(\""user:6936dc2a0005b1131bc1\"")""]",2025-12-09T19:02:09.772+00:00,2025-12-09T19:02:09.772+00:00,6936dc2a0005b1131bc1,null,null,2025-12-09T19:02:09.472+00:00,0,0,0,0,null
693893a800301b158109,"[""read(\""user:69382d85003bce7cd2d9\"")"",""update(\""user:69382d85003bce7cd2d9\"")"",""delete(\""user:69382d85003bce7cd2d9\"")""]",2025-12-09T21:24:57.429+00:00,2025-12-09T21:24:57.429+00:00,69382d85003bce7cd2d9,null,null,2025-12-09T21:24:56.769+00:00,0,0,0,0,null
6938a412001dcd6b0e4c,"[""read(\""user:6936c2f20008d2bf095d\"")"",""update(\""user:6936c2f20008d2bf095d\"")"",""delete(\""user:6936c2f20008d2bf095d\"")""]",2025-12-09T22:35:01.235+00:00,2025-12-09T22:35:01.235+00:00,6936c2f20008d2bf095d,null,null,2025-12-09T22:34:58.489+00:00,0,0,0,0,null
6939366800006e8beb6d,"[""read(\""user:693857020021287571ad\"")"",""update(\""user:693857020021287571ad\"")"",""delete(\""user:693857020021287571ad\"")""]",2025-12-10T08:59:21.109+00:00,2025-12-10T08:59:21.109+00:00,693857020021287571ad,null,null,2025-12-10T08:59:20.007+00:00,0,0,0,0,null
69396a060022fae19e4b,"[""read(\""user:69395fa80027fdb26b80\"")"",""update(\""user:69395fa80027fdb26b80\"")"",""delete(\""user:69395fa80027fdb26b80\"")""]",2025-12-10T12:39:35.690+00:00,2025-12-10T12:39:35.690+00:00,69395fa80027fdb26b80,null,null,2025-12-10T12:39:34.559+00:00,0,0,0,0,null
69396ed8002f8b28f462,"[""read(\""user:69396ea6002a08b77192\"")"",""update(\""user:69396ea6002a08b77192\"")"",""delete(\""user:69396ea6002a08b77192\"")""]",2025-12-10T13:00:09.339+00:00,2025-12-10T13:00:09.339+00:00,69396ea6002a08b77192,null,null,2025-12-10T13:00:08.761+00:00,0,0,0,0,null
69396f0d00294ec931f2,"[""read(\""user:69396e430030c65e79f2\"")"",""update(\""user:69396e430030c65e79f2\"")"",""delete(\""user:69396e430030c65e79f2\"")""]",2025-12-10T13:01:02.205+00:00,2025-12-10T13:01:02.205+00:00,69396e430030c65e79f2,null,null,2025-12-10T13:01:01.661+00:00,0,0,0,0,null
6939795e001dd30b2d15,"[""read(\""user:69397621001601289a7a\"")"",""update(\""user:69397621001601289a7a\"")"",""delete(\""user:69397621001601289a7a\"")""]",2025-12-10T13:45:04.811+00:00,2025-12-10T13:45:04.811+00:00,69397621001601289a7a,null,null,2025-12-10T13:45:02.477+00:00,0,0,0,0,null
693a0aca0011d7e133bb,"[""read(\""user:6938686a003d695966a7\"")"",""update(\""user:6938686a003d695966a7\"")"",""delete(\""user:6938686a003d695966a7\"")""]",2025-12-11T00:05:30.615+00:00,2025-12-11T00:05:30.615+00:00,6938686a003d695966a7,null,null,2025-12-11T00:05:30.285+00:00,0,0,0,0,null
693d084c0002d80deae9,"[""read(\""user:6937695600240a6f51c5\"")"",""update(\""user:6937695600240a6f51c5\"")"",""delete(\""user:6937695600240a6f51c5\"")""]",2025-12-13T06:31:40.688+00:00,2025-12-13T06:31:40.688+00:00,6937695600240a6f51c5,null,null,2025-12-13T06:31:40.045+00:00,0,0,0,0,null
693dc8eb0030eb5a4f4e,"[""read(\""user:693dc8d30033bbc55763\"")"",""update(\""user:693dc8d30033bbc55763\"")"",""delete(\""user:693dc8d30033bbc55763\"")""]",2025-12-13T20:13:32.106+00:00,2025-12-13T20:13:32.106+00:00,693dc8d30033bbc55763,null,null,2025-12-13T20:13:31.782+00:00,0,0,0,0,null
69418924003e271a915b,"[""read(\""user:6941861a001775a92c66\"")"",""update(\""user:6941861a001775a92c66\"")"",""delete(\""user:6941861a001775a92c66\"")""]",2025-12-16T16:29:41.733+00:00,2025-12-16T16:29:41.733+00:00,6941861a001775a92c66,null,null,2025-12-16T16:30:28.994+00:00,0,0,0,0,null
69418ae800061738cb77,"[""read(\""user:69418ab50011d92b7a5d\"")"",""update(\""user:69418ab50011d92b7a5d\"")"",""delete(\""user:69418ab50011d92b7a5d\"")""]",2025-12-16T16:37:44.287+00:00,2025-12-16T16:37:44.287+00:00,69418ab50011d92b7a5d,null,null,2025-12-16T16:38:00.097+00:00,0,0,0,0,null
694207d20003f7f0760f,"[""read(\""user:69398edd002cd86b6175\"")"",""update(\""user:69398edd002cd86b6175\"")"",""delete(\""user:69398edd002cd86b6175\"")""]",2025-12-17T01:30:58.405+00:00,2025-12-17T01:30:58.405+00:00,69398edd002cd86b6175,null,null,2025-12-17T01:30:58.063+00:00,0,0,0,0,null
69437ea70026c29ef06e,"[""read(\""user:69437e5e0012191229c1\"")"",""update(\""user:69437e5e0012191229c1\"")"",""delete(\""user:69437e5e0012191229c1\"")""]",2025-12-18T04:10:16.650+00:00,2025-12-18T04:10:16.650+00:00,69437e5e0012191229c1,null,null,2025-12-18T04:10:15.620+00:00,0,0,0,0,null
694430b10038e297fe65,"[""read(\""user:69442d73001fc5d7c132\"")"",""update(\""user:69442d73001fc5d7c132\"")"",""delete(\""user:69442d73001fc5d7c132\"")""]",2025-12-18T16:48:20.800+00:00,2025-12-18T16:48:20.800+00:00,69442d73001fc5d7c132,null,null,2025-12-18T16:49:53.911+00:00,0,0,0,0,null
6946c57e001e768536be,"[""read(\""user:6946c1b5000b9902e6a8\"")"",""update(\""user:6946c1b5000b9902e6a8\"")"",""delete(\""user:6946c1b5000b9902e6a8\"")""]",2025-12-20T15:49:18.966+00:00,2025-12-20T15:49:18.966+00:00,6946c1b5000b9902e6a8,null,null,2025-12-20T15:49:18.487+00:00,0,0,0,0,null
694c3d440016dec85e5a,"[""read(\""user:6936ce0d00372f34be73\"")"",""update(\""user:6936ce0d00372f34be73\"")"",""delete(\""user:6936ce0d00372f34be73\"")""]",2025-12-24T19:21:40.798+00:00,2025-12-24T19:21:40.798+00:00,6936ce0d00372f34be73,null,null,2025-12-24T19:21:40.367+00:00,0,0,0,0,null
69526467001b6cbf77ab,"[""read(\""user:69356f05000b32203fa4\"")"",""update(\""user:69356f05000b32203fa4\"")"",""delete(\""user:69356f05000b32203fa4\"")""]",2025-12-29T11:22:16.684+00:00,2025-12-29T11:22:16.684+00:00,69356f05000b32203fa4,null,null,2025-12-29T11:22:15.438+00:00,0,0,0,0,null
695271ee0012b7438f57,"[""read(\""user:6920827100012a2fb046\"")"",""update(\""user:6920827100012a2fb046\"")"",""delete(\""user:6920827100012a2fb046\"")""]",2025-12-29T12:19:58.629+00:00,2025-12-29T12:19:58.629+00:00,6920827100012a2fb046,null,null,2025-12-29T12:19:58.299+00:00,0,0,0,0,null
6953f0a2001d3b7afb3e,"[""read(\""user:694db448001f481c1f9d\"")"",""update(\""user:694db448001f481c1f9d\"")"",""delete(\""user:694db448001f481c1f9d\"")""]",2025-12-30T15:32:51.258+00:00,2025-12-30T15:32:51.258+00:00,694db448001f481c1f9d,null,null,2025-12-30T15:32:50.467+00:00,0,0,0,0,null
6958e7bc003c59b56ca3,"[""read(\""user:6958e7ab0003e94ab97a\"")"",""update(\""user:6958e7ab0003e94ab97a\"")"",""delete(\""user:6958e7ab0003e94ab97a\"")""]",2026-01-03T09:56:13.071+00:00,2026-01-07T06:01:46.134+00:00,6958e7ab0003e94ab97a,null,null,2026-01-07T06:01:45.975+00:00,80,70,0,140,null
6958f31c003b81a015c8,"[""read(\""user:6958e7ab0003e94ab97a\"")"",""update(\""user:6958e7ab0003e94ab97a\"")"",""delete(\""user:6958e7ab0003e94ab97a\"")""]",2026-01-03T10:44:45.031+00:00,2026-01-31T21:05:29.792+00:00,6958e3cc002fef6e48fc,null,null,2026-01-31T21:05:29.722+00:00,75,0,75,0,null
69629a54003e14d6cdfa,"[""read(\""user:691faaea0020aef93bfe\"")"",""update(\""user:691faaea0020aef93bfe\"")"",""delete(\""user:691faaea0020aef93bfe\"")""]",2026-01-10T18:28:39.404+00:00,2026-01-10T18:28:39.404+00:00,691faaea0020aef93bfe,null,null,2026-01-10T18:28:36.996+00:00,0,0,0,0,null
69654d1900081909ec6e,"[""read(\""user:695bbbfc001ffea1227c\"")"",""update(\""user:695bbbfc001ffea1227c\"")"",""delete(\""user:695bbbfc001ffea1227c\"")""]",2026-01-12T19:35:56.235+00:00,2026-01-12T19:35:56.235+00:00,695bbbfc001ffea1227c,null,null,2026-01-12T19:35:53.129+00:00,0,0,0,0,null
69663468002045c72549,"[""read(\""user:69662ee7003a59a51006\"")"",""update(\""user:69662ee7003a59a51006\"")"",""delete(\""user:69662ee7003a59a51006\"")""]",2026-01-13T12:02:48.855+00:00,2026-01-13T12:02:48.855+00:00,69662ee7003a59a51006,null,null,2026-01-13T12:02:48.516+00:00,0,0,0,0,null
6968c59b0014ec0561bd,"[""read(\""user:6968c56a001ba4f05a52\"")"",""update(\""user:6968c56a001ba4f05a52\"")"",""delete(\""user:6968c56a001ba4f05a52\"")""]",2026-01-15T10:46:51.997+00:00,2026-01-15T10:46:51.997+00:00,6968c56a001ba4f05a52,null,null,2026-01-15T10:46:51.334+00:00,0,0,0,0,null
696a67520000d7488573,"[""read(\""user:696a671500050b1448fa\"")"",""update(\""user:696a671500050b1448fa\"")"",""delete(\""user:696a671500050b1448fa\"")""]",2026-01-16T16:29:06.326+00:00,2026-04-07T13:42:19.681+00:00,696a671500050b1448fa,null,null,2026-04-07T13:42:19.387+00:00,8000,0,0,10000,null
696ad06c002132da65d5,"[""read(\""user:696acffa0018c4d7dd8d\"")"",""update(\""user:696acffa0018c4d7dd8d\"")"",""delete(\""user:696acffa0018c4d7dd8d\"")""]",2026-01-16T23:57:34.757+00:00,2026-01-16T23:57:34.757+00:00,696acffa0018c4d7dd8d,null,null,2026-01-16T23:57:32.533+00:00,0,0,0,0,null
696bb74b0028b7497580,"[""read(\""user:696b62270032c38c955d\"")"",""update(\""user:696b62270032c38c955d\"")"",""delete(\""user:696b62270032c38c955d\"")""]",2026-01-17T16:22:36.102+00:00,2026-01-17T16:22:36.102+00:00,696b62270032c38c955d,null,null,2026-01-17T16:22:35.652+00:00,0,0,0,0,null
696bd647003d11851c8d,"[""read(\""user:696bd5df0008a3e76ad7\"")"",""update(\""user:696bd5df0008a3e76ad7\"")"",""delete(\""user:696bd5df0008a3e76ad7\"")""]",2026-01-17T18:34:49.330+00:00,2026-01-17T18:34:49.330+00:00,696bd5df0008a3e76ad7,null,null,2026-01-17T18:34:47.977+00:00,0,0,0,0,null
696c1050001b64d75721,"[""read(\""user:691da5af0007029c24fb\"")"",""update(\""user:691da5af0007029c24fb\"")"",""delete(\""user:691da5af0007029c24fb\"")""]",2026-01-17T22:42:24.877+00:00,2026-01-31T21:19:44.309+00:00,691da5af0007029c24fb,null,null,2026-01-31T21:19:44.237+00:00,46,0,46,0,null
696d32ee0002a4d216b3,"[""read(\""user:696d3274002b35cd81c6\"")"",""update(\""user:696d3274002b35cd81c6\"")"",""delete(\""user:696d3274002b35cd81c6\"")""]",2026-01-18T19:22:23.846+00:00,2026-01-18T19:22:23.846+00:00,696d3274002b35cd81c6,null,null,2026-01-18T19:22:22.042+00:00,0,0,0,0,null
696d38ac000861fb0f5c,"[""read(\""user:696d38440011413b1ad3\"")"",""update(\""user:696d38440011413b1ad3\"")"",""delete(\""user:696d38440011413b1ad3\"")""]",2026-01-18T19:46:53.652+00:00,2026-01-18T19:46:53.652+00:00,696d38440011413b1ad3,null,null,2026-01-18T19:46:52.134+00:00,0,0,0,0,null
696d397a003533b1fff9,,2026-01-18T19:50:18.924+00:00,2026-01-18T19:50:19.538+00:00,69136eef00305787cfed,null,null,2026-01-18T19:50:19.459+00:00,42,0,42,0,null
696d39a9001422b11c4c,"[""read(\""user:696d394d00151de483fe\"")"",""update(\""user:696d394d00151de483fe\"")"",""delete(\""user:696d394d00151de483fe\"")""]",2026-01-18T19:51:06.027+00:00,2026-01-18T19:51:06.027+00:00,696d394d00151de483fe,null,null,2026-01-18T19:51:05.323+00:00,0,0,0,0,null
696d3d2c003e3ba275e3,"[""read(\""user:696d3ccb0025abc368e6\"")"",""update(\""user:696d3ccb0025abc368e6\"")"",""delete(\""user:696d3ccb0025abc368e6\"")""]",2026-01-18T20:06:06.027+00:00,2026-01-18T20:06:06.027+00:00,696d3ccb0025abc368e6,null,null,2026-01-18T20:06:04.995+00:00,0,0,0,0,null
696d3e70000105c419ff,"[""read(\""user:696d3c690010882a337e\"")"",""update(\""user:696d3c690010882a337e\"")"",""delete(\""user:696d3c690010882a337e\"")""]",2026-01-18T20:11:29.402+00:00,2026-01-18T20:11:29.402+00:00,696d3c690010882a337e,null,null,2026-01-18T20:11:28.019+00:00,0,0,0,0,null
696d3f2b002defb9db36,"[""read(\""user:696d3f17002225926191\"")"",""update(\""user:696d3f17002225926191\"")"",""delete(\""user:696d3f17002225926191\"")""]",2026-01-18T20:14:37.088+00:00,2026-01-18T20:14:37.088+00:00,696d3f17002225926191,null,null,2026-01-18T20:14:35.734+00:00,0,0,0,0,null
696de940002c9323024e,"[""read(\""user:696de71c001f9c2ce0dd\"")"",""update(\""user:696de71c001f9c2ce0dd\"")"",""delete(\""user:696de71c001f9c2ce0dd\"")""]",2026-01-19T08:20:18.112+00:00,2026-01-19T08:20:18.112+00:00,696de71c001f9c2ce0dd,null,null,2026-01-19T08:20:16.714+00:00,0,0,0,0,null
696df5e8001d47e92d52,"[""read(\""user:696df5ba0027c19f8b80\"")"",""update(\""user:696df5ba0027c19f8b80\"")"",""delete(\""user:696df5ba0027c19f8b80\"")""]",2026-01-19T09:14:16.774+00:00,2026-01-19T09:14:16.774+00:00,696df5ba0027c19f8b80,null,null,2026-01-19T09:14:16.469+00:00,0,0,0,0,null
696e0e7000361577f3e7,"[""read(\""user:696e0d5a0019478ca978\"")"",""update(\""user:696e0d5a0019478ca978\"")"",""delete(\""user:696e0d5a0019478ca978\"")""]",2026-01-19T10:58:58.873+00:00,2026-01-19T10:58:58.873+00:00,696e0d5a0019478ca978,null,null,2026-01-19T10:58:56.865+00:00,0,0,0,0,null
696e17a50025e7c9f369,"[""read(\""user:696e14de00084e0af8f9\"")"",""update(\""user:696e14de00084e0af8f9\"")"",""delete(\""user:696e14de00084e0af8f9\"")""]",2026-01-19T11:38:15.193+00:00,2026-01-19T11:38:15.193+00:00,696e14de00084e0af8f9,null,null,2026-01-19T11:38:13.606+00:00,0,0,0,0,null
696e26a600072458f033,"[""read(\""user:696e2649000902d6520c\"")"",""update(\""user:696e2649000902d6520c\"")"",""delete(\""user:696e2649000902d6520c\"")""]",2026-01-19T12:42:14.564+00:00,2026-01-19T12:42:14.564+00:00,696e2649000902d6520c,null,null,2026-01-19T12:42:14.114+00:00,0,0,0,0,null
696e9e0700035ffafaf1,"[""read(\""user:696e9da30023d7bc63e6\"")"",""update(\""user:696e9da30023d7bc63e6\"")"",""delete(\""user:696e9da30023d7bc63e6\"")""]",2026-01-19T21:11:35.897+00:00,2026-01-19T21:11:35.897+00:00,696e9da30023d7bc63e6,null,null,2026-01-19T21:11:35.053+00:00,0,0,0,0,null
696ea6110037d6c279b9,"[""read(\""user:696ea5cd000fb5a612aa\"")"",""update(\""user:696ea5cd000fb5a612aa\"")"",""delete(\""user:696ea5cd000fb5a612aa\"")""]",2026-01-19T21:45:53.928+00:00,2026-01-19T21:45:53.928+00:00,696ea5cd000fb5a612aa,null,null,2026-01-19T21:45:53.894+00:00,0,0,0,0,null
696f2115000c53b52230,"[""read(\""user:696df6200008a26dd981\"")"",""update(\""user:696df6200008a26dd981\"")"",""delete(\""user:696df6200008a26dd981\"")""]",2026-01-20T06:30:46.199+00:00,2026-01-20T06:30:46.199+00:00,696df6200008a26dd981,null,null,2026-01-20T06:30:45.199+00:00,0,0,0,0,null
696f3f5f002198c3dff6,"[""read(\""user:696f3d4a002b7c41a9cc\"")"",""update(\""user:696f3d4a002b7c41a9cc\"")"",""delete(\""user:696f3d4a002b7c41a9cc\"")""]",2026-01-20T08:40:51.482+00:00,2026-01-20T08:40:51.482+00:00,696f3d4a002b7c41a9cc,null,null,2026-01-20T08:39:59.538+00:00,0,0,0,0,null
696f51350019a00743df,"[""read(\""user:696f5105003dae8e7924\"")"",""update(\""user:696f5105003dae8e7924\"")"",""delete(\""user:696f5105003dae8e7924\"")""]",2026-01-20T09:56:06.749+00:00,2026-01-20T09:56:06.749+00:00,696f5105003dae8e7924,null,null,2026-01-20T09:56:05.411+00:00,0,0,0,0,null
696f658a001d059d4d01,"[""read(\""user:696f64ba000520ce59e9\"")"",""update(\""user:696f64ba000520ce59e9\"")"",""delete(\""user:696f64ba000520ce59e9\"")""]",2026-01-20T11:22:51.014+00:00,2026-01-20T11:22:51.014+00:00,696f64ba000520ce59e9,null,null,2026-01-20T11:22:50.466+00:00,0,0,0,0,null
696f717d0011f763524e,"[""read(\""user:696f6d4e0019d4d6f122\"")"",""update(\""user:696f6d4e0019d4d6f122\"")"",""delete(\""user:696f6d4e0019d4d6f122\"")""]",2026-01-20T12:13:50.824+00:00,2026-01-20T12:13:50.824+00:00,696f6d4e0019d4d6f122,null,null,2026-01-20T12:13:49.287+00:00,0,0,0,0,null
696f737000227ea4d081,"[""read(\""user:696e62930016b108f84c\"")"",""update(\""user:696e62930016b108f84c\"")"",""delete(\""user:696e62930016b108f84c\"")""]",2026-01-20T12:22:08.937+00:00,2026-01-20T12:22:08.937+00:00,696e62930016b108f84c,null,null,2026-01-20T12:22:08.551+00:00,0,0,0,0,null
696f85c0000152010994,"[""read(\""user:696f8431000b56f8c091\"")"",""update(\""user:696f8431000b56f8c091\"")"",""delete(\""user:696f8431000b56f8c091\"")""]",2026-01-20T13:40:16.320+00:00,2026-01-20T13:40:16.320+00:00,696f8431000b56f8c091,null,null,2026-01-20T13:40:16.021+00:00,0,0,0,0,null
696f86ab0010a4fbc123,"[""read(\""user:696f5881000678060454\"")"",""update(\""user:696f5881000678060454\"")"",""delete(\""user:696f5881000678060454\"")""]",2026-01-20T13:44:11.813+00:00,2026-01-20T13:44:11.813+00:00,696f5881000678060454,null,null,2026-01-20T13:44:11.267+00:00,0,0,0,0,null
696f912500105e1994d0,"[""read(\""user:696e62d3002f179ff712\"")"",""update(\""user:696e62d3002f179ff712\"")"",""delete(\""user:696e62d3002f179ff712\"")""]",2026-01-20T14:28:53.751+00:00,2026-01-20T14:28:53.751+00:00,696e62d3002f179ff712,null,null,2026-01-20T14:28:53.261+00:00,0,0,0,0,null
696fa4a5001146a5cc29,"[""read(\""user:696fa4660021551c8e06\"")"",""update(\""user:696fa4660021551c8e06\"")"",""delete(\""user:696fa4660021551c8e06\"")""]",2026-01-20T15:52:05.784+00:00,2026-01-20T15:52:05.784+00:00,696fa4660021551c8e06,null,null,2026-01-20T15:52:05.277+00:00,0,0,0,0,null
696faed5003562c58809,"[""read(\""user:696fab9d0032b069238a\"")"",""update(\""user:696fab9d0032b069238a\"")"",""delete(\""user:696fab9d0032b069238a\"")""]",2026-01-20T16:35:34.208+00:00,2026-01-20T16:35:34.208+00:00,696fab9d0032b069238a,null,null,2026-01-20T16:35:33.854+00:00,0,0,0,0,null
696fc6f0003332a3f165,"[""read(\""user:696fc6990034dc130c6b\"")"",""update(\""user:696fc6990034dc130c6b\"")"",""delete(\""user:696fc6990034dc130c6b\"")""]",2026-01-20T18:18:25.407+00:00,2026-01-20T18:18:25.407+00:00,696fc6990034dc130c6b,null,null,2026-01-20T18:18:24.819+00:00,0,0,0,0,null
696fe6420018ce23a65d,"[""read(\""user:696fe5c100273b052484\"")"",""update(\""user:696fe5c100273b052484\"")"",""delete(\""user:696fe5c100273b052484\"")""]",2026-01-20T20:32:02.751+00:00,2026-01-20T20:32:02.751+00:00,696fe5c100273b052484,null,null,2026-01-20T20:32:02.396+00:00,0,0,0,0,null
696ff33b000f9a2f3c06,"[""read(\""user:696fe90b00281afe2750\"")"",""update(\""user:696fe90b00281afe2750\"")"",""delete(\""user:696fe90b00281afe2750\"")""]",2026-01-20T21:27:25.508+00:00,2026-01-20T21:27:25.508+00:00,696fe90b00281afe2750,null,null,2026-01-20T21:27:23.249+00:00,0,0,0,0,null
69703d720020b4319fe6,"[""read(\""user:696ea0d80015a295deb6\"")"",""update(\""user:696ea0d80015a295deb6\"")"",""delete(\""user:696ea0d80015a295deb6\"")""]",2026-01-21T02:44:03.673+00:00,2026-01-21T02:44:03.673+00:00,696ea0d80015a295deb6,null,null,2026-01-21T02:44:02.523+00:00,0,0,0,0,null
6970733c0029c482cd47,"[""read(\""user:697072df00108ebfccff\"")"",""update(\""user:697072df00108ebfccff\"")"",""delete(\""user:697072df00108ebfccff\"")""]",2026-01-21T06:33:33.233+00:00,2026-01-21T06:33:33.233+00:00,697072df00108ebfccff,null,null,2026-01-21T06:33:32.668+00:00,0,0,0,0,null
697086a00021030f38e0,"[""read(\""user:697086810021f5795291\"")"",""update(\""user:697086810021f5795291\"")"",""delete(\""user:697086810021f5795291\"")""]",2026-01-21T07:56:16.782+00:00,2026-01-21T07:56:16.782+00:00,697086810021f5795291,null,null,2026-01-21T07:56:16.540+00:00,0,0,0,0,null
697087bd001f320d49a5,"[""read(\""user:6970860e002c4bac62b9\"")"",""update(\""user:6970860e002c4bac62b9\"")"",""delete(\""user:6970860e002c4bac62b9\"")""]",2026-01-21T08:01:03.660+00:00,2026-01-21T08:01:03.660+00:00,6970860e002c4bac62b9,null,null,2026-01-21T08:01:01.500+00:00,100,0,0,0,null
69709115002b095eb351,"[""read(\""user:697090ba0038ab11f821\"")"",""update(\""user:697090ba0038ab11f821\"")"",""delete(\""user:697090ba0038ab11f821\"")""]",2026-01-21T08:40:54.434+00:00,2026-05-06T14:12:58.171+00:00,697090ba0038ab11f821,null,null,2026-05-06T14:12:58.033+00:00,0,0,0,47000,null
6970986b000505bd2536,"[""read(\""user:696fa28a000d0c2cdc58\"")"",""update(\""user:696fa28a000d0c2cdc58\"")"",""delete(\""user:696fa28a000d0c2cdc58\"")""]",2026-01-21T09:12:11.943+00:00,2026-01-21T09:12:11.943+00:00,696fa28a000d0c2cdc58,null,null,2026-01-21T09:12:11.080+00:00,0,0,0,0,null
6970a3d4001fd0bfdfd3,"[""read(\""user:697092d8002e841673a2\"")"",""update(\""user:697092d8002e841673a2\"")"",""delete(\""user:697092d8002e841673a2\"")""]",2026-01-21T10:00:54.412+00:00,2026-01-21T10:00:54.412+00:00,697092d8002e841673a2,null,null,2026-01-21T10:00:52.509+00:00,0,0,0,0,null
6970b0d9001a04d3f270,"[""read(\""user:6970b0310025fe992f97\"")"",""update(\""user:6970b0310025fe992f97\"")"",""delete(\""user:6970b0310025fe992f97\"")""]",2026-01-21T10:56:25.830+00:00,2026-01-21T10:56:25.830+00:00,6970b0310025fe992f97,null,null,2026-01-21T10:56:25.416+00:00,0,0,0,0,null
6970bcae00397aab0df1,"[""read(\""user:6970ba260011b21e0908\"")"",""update(\""user:6970ba260011b21e0908\"")"",""delete(\""user:6970ba260011b21e0908\"")""]",2026-01-21T11:46:56.519+00:00,2026-01-21T11:46:56.519+00:00,6970ba260011b21e0908,null,null,2026-01-21T11:46:54.919+00:00,0,0,0,0,null
6970c3610013becde32c,"[""read(\""user:6970c19c003e7d62b01f\"")"",""update(\""user:6970c19c003e7d62b01f\"")"",""delete(\""user:6970c19c003e7d62b01f\"")""]",2026-01-21T12:15:30.495+00:00,2026-01-21T12:15:30.495+00:00,6970c19c003e7d62b01f,null,null,2026-01-21T12:15:29.315+00:00,0,0,0,0,null
6970c6540037f99361b1,"[""read(\""user:6970c612003c178379d4\"")"",""update(\""user:6970c612003c178379d4\"")"",""delete(\""user:6970c612003c178379d4\"")""]",2026-01-21T12:28:06.190+00:00,2026-01-21T12:28:06.190+00:00,6970c612003c178379d4,null,null,2026-01-21T12:28:04.897+00:00,0,0,0,0,null
6970ca8f003282a74a74,"[""read(\""user:6970c84e003d91143100\"")"",""update(\""user:6970c84e003d91143100\"")"",""delete(\""user:6970c84e003d91143100\"")""]",2026-01-21T12:46:08.419+00:00,2026-01-21T12:46:08.419+00:00,6970c84e003d91143100,null,null,2026-01-21T12:46:07.809+00:00,0,0,0,0,null
6970d3fb00094f36e89d,"[""read(\""user:6970afd8001c97bda536\"")"",""update(\""user:6970afd8001c97bda536\"")"",""delete(\""user:6970afd8001c97bda536\"")""]",2026-01-21T13:26:20.574+00:00,2026-01-21T13:26:20.574+00:00,6970afd8001c97bda536,null,null,2026-01-21T13:26:19.148+00:00,0,0,0,0,null
6970e166002fdc7ea0d0,"[""read(\""user:6970861f002742e21fb5\"")"",""update(\""user:6970861f002742e21fb5\"")"",""delete(\""user:6970861f002742e21fb5\"")""]",2026-01-21T14:23:35.387+00:00,2026-02-05T19:56:40.578+00:00,6970861f002742e21fb5,null,null,2026-02-05T19:56:38.478+00:00,0,0,12750,0,null
6970ea3f001726cab6ca,"[""read(\""user:6970ce77001f7021db9e\"")"",""update(\""user:6970ce77001f7021db9e\"")"",""delete(\""user:6970ce77001f7021db9e\"")""]",2026-01-21T15:01:20.549+00:00,2026-01-21T15:01:20.549+00:00,6970ce77001f7021db9e,null,null,2026-01-21T15:01:19.370+00:00,0,0,0,0,null
6970f7fd0024d343f1a4,"[""read(\""user:6970f78b001a9a8253fd\"")"",""update(\""user:6970f78b001a9a8253fd\"")"",""delete(\""user:6970f78b001a9a8253fd\"")""]",2026-01-21T15:59:57.711+00:00,2026-01-21T16:03:04.391+00:00,6970f78b001a9a8253fd,null,null,2026-01-21T16:03:04.258+00:00,100,0,0,0,null
6970ffee0031f462294d,"[""read(\""user:696fe96600053e141897\"")"",""update(\""user:696fe96600053e141897\"")"",""delete(\""user:696fe96600053e141897\"")""]",2026-01-21T16:33:52.181+00:00,2026-01-21T16:33:52.181+00:00,696fe96600053e141897,null,null,2026-01-21T16:33:50.799+00:00,0,0,0,0,null
697131700005ad7bd154,"[""read(\""user:69712c070005c9f6088c\"")"",""update(\""user:69712c070005c9f6088c\"")"",""delete(\""user:69712c070005c9f6088c\"")""]",2026-01-21T20:05:05.185+00:00,2026-01-21T20:05:05.185+00:00,69712c070005c9f6088c,null,null,2026-01-21T20:05:04.090+00:00,0,0,0,0,null
